inter_id,inter_name,eight_direction,adjacent_inter_spacing_m
011ww7v4jtx00001,东外环路与钢都大街路口,1,382.22
011ww7v4jtx00001,东外环路与钢都大街路口,3,629.64
011ww7v4jtx00001,东外环路与钢都大街路口,5,79.3
011ww7v4jtx00001,东外环路与钢都大街路口,7,1114.09
011ww7v4m6700001,汶河南大街与汶河南大街路口,1,261.69
011ww7v4m6700001,汶河南大街与汶河南大街路口,4,1119.37
011ww7v4meq00001,无名道路与无名道路路口,3,1005.25
011ww7v4meq00001,无名道路与无名道路路口,4,1446.35
011ww7v4meq00001,无名道路与无名道路路口,8,70.24
011ww7v4mf100001,汶河南大街与汶河南大街路口,6,865.91
011ww7v4mfg00002,钢都大街与无名道路路口,3,73.83
011ww7v4mfg00002,钢都大街与无名道路路口,7,633.97
011ww7v4mg100001,岔口,4,70.24
011ww7v4mg700001,无名道路与汶水溪路路口,1,228.39
011ww7v4n6n00001,岔口,3,242.58
011ww7v4nkj00001,汶源大街与无名道路路口,1,520.13
011ww7v4nkj00001,汶源大街与无名道路路口,3,279.69
011ww7v4nq700001,东外环路与汶源大街路口,1,274.87
011ww7v4nq700001,东外环路与汶源大街路口,3,202.6
011ww7v4nq700001,东外环路与汶源大街路口,5,382.09
011ww7v4nq700001,东外环路与汶源大街路口,7,898.09
011ww7v4nz100001,岔口,1,71.69
011ww7v4nzj00001,岔口,1,368.8
011ww7v4pfm00001,岔口,3,330.98
011ww7v4pk800001,无名道路与无名道路路口,2,451.71
011ww7v4pk800001,无名道路与无名道路路口,5,520.85
011ww7v4pk800001,无名道路与无名道路路口,6,815.96
011ww7v4pug00001,岔口,3,407.77
011ww7v4pxb00001,岔口,5,713.23
011ww7v4pxg00001,无名道路与无名道路路口,6,451.71
011ww7v4q2400001,岔口,3,198.14
011ww7v4q2f00001,无名道路与无名道路路口,3,124.54
011ww7v4q3900001,汶源大街与汶源大街路口,3,109.84
011ww7v4q3900001,汶源大街与汶源大街路口,7,124.54
011ww7v4q5x00001,汶源大街与顺河路路口,1,681.36
011ww7v4q5x00001,汶源大街与顺河路路口,3,395.15
011ww7v4q5x00001,汶源大街与顺河路路口,5,289.66
011ww7v4q5x00001,汶源大街与顺河路路口,7,648.78
011ww7v4q6800001,岔口,3,137.61
011ww7v4qng00001,无名道路与无名道路路口,7,395.65
011ww7v4r8m00001,无名道路与无名道路路口,2,402.89
011ww7v4r8n00001,东外环路与桃花路路口,2,1702.95
011ww7v4r8n00001,东外环路与桃花路路口,5,92.3
011ww7v4r8n00001,东外环路与桃花路路口,7,1976.81
011ww7v4rgp00001,无名道路与无名道路路口,2,1947.11
011ww7v4rgp00001,无名道路与无名道路路口,6,402.89
011ww7v4rm400001,顺河路与汶水溪路路口,2,1494.73
011ww7v4rm400001,顺河路与汶水溪路路口,5,681.36
011ww7v4s9b00001,无名道路与无名道路路口,5,494.38
011ww7v4s9b00001,无名道路与无名道路路口,8,1119.37
011ww7v4smp00001,042乡道与无名道路路口,2,404.1
011ww7v4szp00001,无名道路与无名道路路口,3,531.33
011ww7v4szp00001,无名道路与无名道路路口,7,1850.45
011ww7v4t4u00001,无名道路与无名道路路口,7,1005.25
011ww7v4uf600001,无名道路与无名道路路口,3,1506.97
011ww7v4uf600001,无名道路与无名道路路口,7,531.33
011ww7v4uuk00001,无名道路与无名道路路口,7,236.12
011ww7v4v0k00001,无名道路与无名道路路口,2,345.98
011ww7v4v0k00001,无名道路与无名道路路口,6,185.92
011ww7v4v6r00001,无名道路与无名道路路口,6,345.98
011ww7v56q400001,无名道路与无名道路路口,8,1623.8
011ww7v58w900001,无名道路与无名道路路口,6,1702.22
011ww7v5hf300001,无名道路与无名道路路口,3,788.4
011ww7v5hf300001,无名道路与无名道路路口,7,1506.97
011ww7v5ht200001,无名道路与无名道路路口,6,2085.78
011ww7v5ht200001,无名道路与无名道路路口,7,413.1
011ww7v5k2500001,无名道路与无名道路路口,2,241.42
011ww7v5k2500001,无名道路与无名道路路口,4,1623.8
011ww7v5k2500001,无名道路与无名道路路口,7,375.29
011ww7v5k9j00001,无名道路与无名道路路口,6,241.42
011ww7v5qm900001,无名道路与无名道路路口,2,421.62
011ww7v5qz500001,无名道路与无名道路路口,2,1262.91
011ww7v5qz500001,无名道路与无名道路路口,6,421.62
011ww7v622c00001,无名道路与东外环路口,7,2416.93
011ww7v64yj00001,234省道与无名道路路口,2,145.44
011ww7v64yj00001,234省道与无名道路路口,4,521.69
011ww7v65nu00001,无名道路与无名道路路口,3,1972.02
011ww7v65nu00001,无名道路与无名道路路口,6,145.44
011ww7v663z00001,234省道与无名道路路口,2,491.55
011ww7v663z00001,234省道与无名道路路口,3,582.55
011ww7v66np00001,东外环路与332省道路口,3,6336.93
011ww7v66np00001,东外环路与332省道路口,6,1701.36
011ww7v66np00001,东外环路与332省道路口,8,3162.66
011ww7v675m00001,无名道路与无名道路路口,2,976.85
011ww7v675m00001,无名道路与无名道路路口,6,491.55
011ww7v678p00001,岔口,6,414.97
011ww7v67rm00001,岔口,2,412.17
011ww7v69k100001,汶水溪路与汶水溪路路口,2,822.76
011ww7v69k100001,汶水溪路与汶水溪路路口,6,1494.73
011ww7v6dmu00001,无名道路与无名道路路口,2,123.0
011ww7v6dnq00001,无名道路与104县道路口,2,194.06
011ww7v6dnq00001,无名道路与104县道路口,6,1947.11
011ww7v6drt00001,234省道与104县道路口,6,194.06
011ww7v6dsm00001,234省道与无名道路路口,1,1028.38
011ww7v6dw600001,234省道与无名道路路口,6,124.58
011ww7v6f2900001,234省道与汶水溪路路口,2,343.43
011ww7v6f2900001,234省道与汶水溪路路口,6,822.76
011ww7v6fdt00001,兴徐路与兴徐路路口,2,1026.41
011ww7v6fdt00001,兴徐路与兴徐路路口,3,777.04
011ww7v6hde00001,棋盘路与无名道路路口,1,639.09
011ww7v6hde00001,棋盘路与无名道路路口,4,688.42
011ww7v6hp100001,棋盘路与无名道路路口,1,383.58
011ww7v6hp100001,棋盘路与无名道路路口,8,688.42
011ww7v6j3k00001,无名道路与无名道路路口,3,240.26
011ww7v6j3k00001,无名道路与无名道路路口,4,563.36
011ww7v6j3x00001,无名道路与无名道路路口,2,630.59
011ww7v6j3x00001,无名道路与无名道路路口,6,75.74
011ww7v6j3x00001,无名道路与无名道路路口,7,878.14
011ww7v6j6f00001,无名道路与无名道路路口,7,240.26
011ww7v6k8h00001,无名道路与无名道路路口,5,383.58
011ww7v6nhy00001,无名道路与无名道路路口,3,674.34
011ww7v6nm000001,无名道路与无名道路路口,2,704.04
011ww7v6nm000001,无名道路与无名道路路口,6,679.31
011ww7v6q4600001,无名道路与无名道路路口,3,129.25
011ww7v6q4600001,无名道路与无名道路路口,7,674.34
011ww7v6q5600001,无名道路与无名道路路口,7,129.25
011ww7v6q8f00001,岔口,2,176.55
011ww7v6qc700001,无名道路与棋圣路路口,1,299.03
011ww7v6qc700001,无名道路与棋圣路路口,6,176.55
011ww7v6qcf00001,棋圣路与无名道路路口,1,316.5
011ww7v6qcf00001,棋圣路与无名道路路口,4,307.63
011ww7v6qe800001,棋圣路与无名道路路口,4,113.69
011ww7v6qk700001,无名道路与无名道路路口,8,421.32
011ww7v6r3d00001,无名道路与龙行街路口,1,81.16
011ww7v6r3d00001,无名道路与龙行街路口,3,1931.03
011ww7v6r3d00001,无名道路与龙行街路口,5,299.03
011ww7v6r3d00001,无名道路与龙行街路口,7,1526.35
011ww7v6r3w00001,龙行街与龙行街路口,1,258.21
011ww7v6rf500001,无名道路与无名道路路口,1,845.59
011ww7v6rf500001,无名道路与无名道路路口,3,537.21
011ww7v6s0800001,无名道路与无名道路路口,2,221.36
011ww7v6s0800001,无名道路与无名道路路口,6,412.17
011ww7v6s6000001,无名道路与无名道路路口,2,1805.44
011ww7v6s6000001,无名道路与无名道路路口,5,1028.38
011ww7v6s6000001,无名道路与无名道路路口,6,221.36
011ww7v6vf200001,无名道路与无名道路路口,4,497.82
011ww7v6vf200001,无名道路与无名道路路口,6,1805.44
011ww7v6vf200001,无名道路与无名道路路口,7,2765.91
011ww7v6vhh00001,无名道路与无名道路路口,8,497.82
011ww7v6ybm00001,无名道路与无名道路路口,4,834.88
011ww7v71mv00001,234省道与无名道路路口,3,204.64
011ww7v71x300001,无名道路与无名道路路口,7,204.64
011ww7v740r00001,无名道路与无名道路路口,7,777.04
011ww7v785u00001,234省道与无名道路路口,6,1262.91
011ww7v785u00001,234省道与无名道路路口,7,5132.19
011ww7v7h0000001,兴徐路与兴徐路路口,2,1285.96
011ww7v7hes00001,兴徐路与兴徐路路口,6,1989.11
011ww7v7jsh00001,无名道路与无名道路路口,6,1285.96
011ww7v808100001,龙行街与颜庄大道路口,3,3438.96
011ww7v808100001,龙行街与颜庄大道路口,5,344.54
011ww7v808100001,龙行街与颜庄大道路口,7,378.68
011ww7v808100001,龙行街与颜庄大道路口,8,1872.29
011ww7v809q00001,无名道路与无名道路路口,4,1229.92
011ww7v809q00002,钢城北外环与无名道路路口,4,59.0
011ww7v809q00002,钢城北外环与无名道路路口,8,60.14
011ww7v809u00001,无名道路与无名道路路口,4,1284.41
011ww7v809u00001,无名道路与无名道路路口,8,59.0
011ww7v80c300001,无名道路与无名道路路口,4,60.14
011ww7v80gj00001,钢城北外环与无名道路路口,4,389.49
011ww7v80mh00001,岔口,4,506.11
011ww7v810700001,无名道路与无名道路路口,4,225.55
011ww7v810700001,无名道路与无名道路路口,7,247.3
011ww7v82kf00001,方圆路与钢悦路路口,1,422.8
011ww7v82kf00001,方圆路与钢悦路路口,3,445.08
011ww7v82vz00001,钢城北外环与金健路路口,2,339.23
011ww7v82vz00001,钢城北外环与金健路路口,5,1088.89
011ww7v832q00001,钢城北外环与无名道路路口,2,732.7
011ww7v83wb00001,金健路与金健路路口,2,63.31
011ww7v83wb00001,金健路与金健路路口,6,339.23
011ww7v83x700001,无名道路与无名道路路口,6,63.31
011ww7v850z00001,无名道路与无名道路路口,7,1309.68
011ww7v86d700001,无名道路与无名道路路口,4,1340.24
011ww7v86d700001,无名道路与无名道路路口,6,732.7
011ww7v86d700001,无名道路与无名道路路口,8,432.12
011ww7v870v00001,无名道路与无名道路路口,1,1427.28
011ww7v870v00001,无名道路与无名道路路口,4,432.12
011ww7v870v00001,无名道路与无名道路路口,7,1325.23
011ww7v87ch00001,岔口,5,437.84
011ww7v87xz00001,岔口,3,309.16
011ww7v880q00001,方圆路与远征路路口,5,483.86
011ww7v880q00001,方圆路与远征路路口,7,445.08
011ww7v888z00001,钢城北外环与远征路路口,5,333.21
011ww7v88eb00001,钢城北外环与钢源路路口,5,587.94
011ww7v88qm00001,钢城北外环与鑫源路路口,5,627.06
011ww7v89e300001,无名道路与无名道路路口,2,106.36
011ww7v89e300001,无名道路与无名道路路口,4,1041.65
011ww7v89sh00001,无名道路与无名道路路口,1,789.19
011ww7v89sh00001,无名道路与无名道路路口,2,885.97
011ww7v89sh00001,无名道路与无名道路路口,6,106.36
011ww7v8b3d00001,双泉路与钢城北外环路口,1,959.36
011ww7v8b3d00001,双泉路与钢城北外环路口,3,4723.52
011ww7v8b3d00001,双泉路与钢城北外环路口,5,668.0
011ww7v8b3d00001,双泉路与钢城北外环路口,7,3438.96
011ww7v8b9b00001,无名道路与双泉路路口,8,2381.89
011ww7v8bjz00001,无名道路与无名道路路口,1,1013.29
011ww7v8bpq00001,钢城北外环与无名道路路口,5,609.06
011ww7v8cfj00001,双元大街与双泉路路口,1,841.68
011ww7v8cfj00001,双元大街与双泉路路口,3,170.03
011ww7v8cfj00001,双元大街与双泉路路口,5,956.71
011ww7v8cgs00001,岔口,3,392.63
011ww7v8cyu00001,双元大街与无名道路路口,3,545.86
011ww7v8cyu00001,双元大街与无名道路路口,5,1013.29
011ww7v8dgt00001,无名道路与无名道路路口,1,374.1
011ww7v8dgt00001,无名道路与无名道路路口,5,789.19
011ww7v8e9f00001,岔口,3,235.55
011ww7v8eeb00001,无名道路与鸣翔大街路口,3,333.3
011ww7v8eeb00001,无名道路与鸣翔大街路口,5,374.1
011ww7v8eqq00001,岔口,3,240.04
011ww7v8f6500001,038乡道与双泉路路口,2,1102.88
011ww7v8f6500001,038乡道与双泉路路口,5,275.82
011ww7v8f6500001,038乡道与双泉路路口,6,885.97
011ww7v8g2700001,岔口,3,245.92
011ww7v8g6300001,双泉路与鸣翔大街路口,3,99.05
011ww7v8g6300001,双泉路与鸣翔大街路口,5,561.7
011ww7v8g6300001,双泉路与鸣翔大街路口,8,2441.66
011ww7v8g7300001,岔口,3,259.82
011ww7v8gm200001,岔口,3,566.96
011ww7v8jbk00001,无名道路与无名道路路口,3,928.95
011ww7v8jbk00001,无名道路与无名道路路口,6,191.87
011ww7v8jbk00001,无名道路与无名道路路口,7,354.9
011ww7v8jrz00001,钢城大街与无名道路路口,1,514.81
011ww7v8jrz00001,钢城大街与无名道路路口,3,190.8
011ww7v8jrz00001,钢城大街与无名道路路口,5,990.36
011ww7v8jrz00001,钢城大街与无名道路路口,7,1026.09
011ww7v8jz800001,无名道路与无名道路路口,5,164.01
011ww7v8jz800001,无名道路与无名道路路口,7,928.95
011ww7v8m9800001,岔口,3,787.33
011ww7v8mxb00001,钢城大街与鸣翔大街路口,1,292.49
011ww7v8mxb00001,钢城大街与鸣翔大街路口,3,426.31
011ww7v8mxb00001,钢城大街与鸣翔大街路口,5,1067.33
011ww7v8mxb00001,钢城大街与鸣翔大街路口,7,976.04
011ww7v8nr600001,无名道路与无名道路路口,1,1265.37
011ww7v8nr600001,无名道路与无名道路路口,2,307.56
011ww7v8nr600001,无名道路与无名道路路口,5,353.9
011ww7v8nxh00001,无名道路与无名道路路口,3,300.28
011ww7v8nxh00001,无名道路与无名道路路口,5,184.37
011ww7v8pwm00001,岔口,5,637.93
011ww7v8q9600001,无名道路与无名道路路口,2,1320.67
011ww7v8tbr00001,无名道路与无名道路路口,1,260.95
011ww7v8tbr00001,无名道路与无名道路路口,5,290.86
011ww7v8te200001,岔口,3,490.91
011ww7v8tx200001,岔口,3,293.9
011ww7v8v3t00001,岔口,3,439.01
011ww7v8vjp00001,无名道路与无名道路路口,3,277.68
011ww7v8vpx00001,岔口,3,110.51
011ww7v8w2t00001,无名道路与无名道路路口,5,260.95
011ww7v8w2t00001,无名道路与无名道路路口,7,892.34
011ww7v8xcq00001,岔口,6,1628.24
011ww7v8zcn00001,无名道路与无名道路路口,1,1843.21
011ww7v904700001,钢城北外环与华圣路路口,1,1075.93
011ww7v90j100001,北外环路与无名道路路口,1,192.25
011ww7v90j100001,北外环路与无名道路路口,6,881.23
011ww7v90m700001,无名道路与无名道路路口,1,290.57
011ww7v90y100001,无名道路与无名道路路口,2,236.05
011ww7v91g500001,华圣路与双元大街路口,1,171.38
011ww7v91g500001,华圣路与双元大街路口,3,153.09
011ww7v91g500001,华圣路与双元大街路口,5,1075.93
011ww7v91g500001,华圣路与双元大街路口,7,1111.92
011ww7v91ph00001,无名道路与金鼎路路口,1,429.92
011ww7v91ph00001,无名道路与金鼎路路口,3,718.07
011ww7v91ph00001,无名道路与金鼎路路口,6,712.69
011ww7v91u700001,岔口,3,329.42
011ww7v91z500001,双元大街与金鼎路路口,1,410.28
011ww7v91z500001,双元大街与金鼎路路口,3,864.08
011ww7v91z500001,双元大街与金鼎路路口,5,425.87
011ww7v91z500001,双元大街与金鼎路路口,7,485.41
011ww7v927400001,无名道路与无名道路路口,1,690.65
011ww7v927400001,无名道路与无名道路路口,5,261.73
011ww7v93ks00001,036乡道与无名道路路口,2,314.66
011ww7v93ks00001,036乡道与无名道路路口,3,1225.76
011ww7v93ks00001,036乡道与无名道路路口,5,690.65
011ww7v93ks00001,036乡道与无名道路路口,7,718.07
011ww7v93y400001,双元大街与无名道路路口,2,114.41
011ww7v93y400001,双元大街与无名道路路口,3,578.12
011ww7v93y400001,双元大街与无名道路路口,6,314.66
011ww7v93yx00001,无名道路与无名道路路口,2,774.63
011ww7v93yx00001,无名道路与无名道路路口,6,114.41
011ww7v945k00001,岔口,1,355.49
011ww7v94er00001,华圣路与华圣路路口,1,307.2
011ww7v94x300001,金鼎路与金鼎路路口,1,411.42
011ww7v956000001,鸣翔大街与鸣翔大街路口,3,161.3
011ww7v956000001,鸣翔大街与鸣翔大街路口,6,1102.88
011ww7v957200001,华圣路与鸣翔大街路口,1,1187.19
011ww7v957200001,华圣路与鸣翔大街路口,3,492.4
011ww7v957200001,华圣路与鸣翔大街路口,5,838.94
011ww7v957200001,华圣路与鸣翔大街路口,7,1087.53
011ww7v95e300001,华圣路与华圣路路口,2,1147.32
011ww7v95pq00001,鸣翔大街与金鼎路路口,3,920.19
011ww7v95pq00001,鸣翔大街与金鼎路路口,5,827.78
011ww7v97nv00001,岔口,3,339.77
011ww7v98t800001,莱钢大道与036乡道路口,3,1448.75
011ww7v98t800001,莱钢大道与036乡道路口,4,737.06
011ww7v98t800001,莱钢大道与036乡道路口,7,1225.76
011ww7v98t800001,莱钢大道与036乡道路口,8,833.41
011ww7v99fc00001,双元大街与莱钢大道路口,1,835.16
011ww7v99fc00001,双元大街与莱钢大道路口,3,266.7
011ww7v99fc00001,双元大街与莱钢大道路口,4,843.49
011ww7v99fc00001,双元大街与莱钢大道路口,7,1444.11
011ww7v99v000001,双元大街与双元大街路口,3,414.87
011ww7v99v000001,双元大街与双元大街路口,7,265.26
011ww7v9cb800001,双元大街与无名道路路口,1,476.41
011ww7v9cb800001,双元大街与无名道路路口,3,220.21
011ww7v9cb800001,双元大街与无名道路路口,7,414.91
011ww7v9cfb00001,无名道路与无名道路路口,7,274.43
011ww7v9e1h00001,无名道路与无名道路路口,6,774.63
011ww7v9e1s00001,莱钢大道与鸣翔大街路口,1,1306.03
011ww7v9e1s00001,莱钢大道与鸣翔大街路口,3,152.67
011ww7v9e1s00001,莱钢大道与鸣翔大街路口,5,835.07
011ww7v9e1s00001,莱钢大道与鸣翔大街路口,7,1754.25
011ww7v9e3e00001,无名道路与无名道路路口,2,346.18
011ww7v9e4u00001,鸣翔大街与鸣翔大街路口,3,710.58
011ww7v9e4u00001,鸣翔大街与鸣翔大街路口,7,151.25
011ww7v9efe00001,无名道路与037乡道路口,2,1104.5
011ww7v9efe00001,无名道路与037乡道路口,3,423.94
011ww7v9efe00001,无名道路与037乡道路口,6,346.18
011ww7v9evg00001,无名道路与无名道路路口,7,423.94
011ww7v9f8900001,无名道路与无名道路路口,1,188.13
011ww7v9f8900001,无名道路与无名道路路口,3,103.9
011ww7v9f8900001,无名道路与无名道路路口,5,475.73
011ww7v9f9900001,无名道路与无名道路路口,7,103.47
011ww7v9fbe00001,岔口,1,138.73
011ww7v9fgn00001,无名道路与无名道路路口,1,82.3
011ww7v9fgn00001,无名道路与无名道路路口,3,1743.32
